seqname	type	rep1	rep2	rep3
FP025969_SNRPD2_3	promoter	332	673	2160
FP025144_MRI1_1	promoter	332	640	12
FP017615_PFKM_2	promoter	332	633	1019
FP010009_COX7A2_1	promoter	332	607	5132
FP007984_IL6ST_1	promoter	332	588	10
FP027644_ABCG1_3	promoter	331	693	1345
FP022245_MBTPS1_2	promoter	331	691	6532
FP022225_CMIP_1	promoter	331	744	2399
FP014608_VPS26A_1	promoter	331	687	3086
FP008040_ERBIN_3	promoter	331	647	1641
FP003343_RPS27A_1	promoter	331	599	933
FP018391_PWP1_1	promoter	330	594	432
FP014439_CSGALNACT2_1	promoter	330	538	106
FP008671_PCDHGA12_2	promoter	330	672	13
FP008822_GM2A_3	promoter	329	729	866
FP006233_SCHIP1_4	promoter	329	715	4100
FP005193_SEC22C_1	promoter	329	592	1
FP012790_SNTB1_1	promoter	328	584	7049
FP010925_TBX20_2	promoter	328	755	10
FP004903_TADA3_1	promoter	328	618	1493
FP028465_TYMP_1	promoter	327	606	1720
FP023978_MGAT5B_2	promoter	327	688	296
FP018813_UBL3_1	promoter	326	729	227
FP009825_GTPBP2_3	promoter	326	586	2
FP008149_ARSB_2	promoter	326	622	299
FP025520_ETV2_1	promoter	325	715	9
FP024324_KLHL14_1	promoter	325	654	7
FP019873_SPTLC2_2	promoter	325	627	1436
FP008478_TXNDC15_2	promoter	325	556	2142
FP000873_NSUN4_1	promoter	325	661	4619
FP025779_TGFB1_2	promoter	324	658	691
FP023537_ZNF652_3	promoter	324	644	1445
FP016495_FAM168A_1	promoter	324	628	1545
FP006535_LRCH3_1	promoter	324	569	6
FP016822_NCAM1_1	promoter	323	601	2389
FP001323_PLPPR5_2	promoter	323	590	2034
FP029044_SH3BGRL_3	promoter	322	680	1609
FP016939_ABCG4_1	promoter	322	618	647
FP012512_RDH10_3	promoter	322	683	1239
FP004563_TMBIM1_2	promoter	322	616	1557
FP001294_BCAR3_2	promoter	322	760	6
FP019846_TTLL5_1	promoter	321	628	6630
FP016984_GRAMD1B_1	promoter	321	718	962
FP018801_CDX2_1	promoter	320	688	3638
FP001654_ECM1_1	promoter	320	560	971
FP028982_ZMYM3_3	promoter	319	556	8874
FP028356_MCAT_1	promoter	319	586	1511
FP023977_MFSD11_5	promoter	319	627	1541
FP023205_CDC6_1	promoter	319	624	1503
FP022334_SPATA33_1	promoter	319	526	12
FP018955_FNDC3A_2	promoter	319	658	2
FP008283_SLC25A46_1	promoter	319	673	345
FP004030_RIF1_1	promoter	319	539	15702
FP002037_CFAP45_1	promoter	319	575	8
FP018189_SYT1_4	promoter	318	677	1058
FP015441_ART5_2	promoter	318	747	753
FP028103_SYN3_1	promoter	317	929	4
FP021501_THUMPD1_1	promoter	317	715	3329
FP019978_BTBD7_1	promoter	317	609	206
FP015722_RCN1_3	promoter	317	566	211
FP008261_PAM_1	promoter	317	595	32
FP006898_PDGFRA_8	promoter	317	557	418
FP001699_PI4KB_1	promoter	317	632	757
FP029443_VMA21_2	promoter	316	698	1694
FP027844_PPIL2_1	promoter	316	511	3
FP016416_IGHMBP2_2	promoter	316	626	1040
FP002844_LYST_3	promoter	316	645	3
FP002680_MARC2_1	promoter	316	629	3
FP025400_ZNF431_1	promoter	315	712	1
FP024977_ICAM4_2	promoter	315	638	407
FP008046_MAST4_3	promoter	315	626	3018
FP005481_WDR82_2	promoter	315	683	3
FP024936_ZNF559_2	promoter	314	669	954
FP018299_NEDD1_2	promoter	314	581	1236
FP014177_WDR37_1	promoter	314	726	2
FP008321_TICAM2_1	promoter	314	681	399
FP029327_ENOX2_2	promoter	313	476	1168
FP029197_COL4A5_1	promoter	313	657	6
FP019939_CCDC88C_1	promoter	313	641	2
FP019169_ARHGEF7_4	promoter	312	606	1237
FP017943_NABP2_2	promoter	312	606	9
FP016631_RAB38_3	promoter	312	557	9
FP016249_CDC42EP2_1	promoter	312	610	1
FP014021_ADAMTS13_1	promoter	312	706	920
FP022931_UNC119_3	promoter	311	678	2
FP019991_IFI27_1	promoter	311	752	568
FP012095_SLC7A2_1	promoter	311	539	429
FP008039_ERBIN_2	promoter	311	606	3437
FP004879_BHLHE40_1	promoter	311	134	160
FP004032_NEB_1	promoter	311	622	3
FP027585_DYRK1A_4	promoter	310	523	195
FP026731_TMEM230_2	promoter	310	668	2
FP013302_SHB_3	promoter	310	647	2
FP005184_ULK4_1	promoter	310	489	4769
FP002445_LMOD1_1	promoter	310	666	758
FP027718_SLC19A1_2	promoter	309	700	920
FP015696_BDNF_3	promoter	309	691	4118
FP000816_ERI3_1	promoter	309	606	4631
FP028505_IL9R_1	promoter	308	794	3658
FP024230_CEP76_1	promoter	308	572	195
FP009858_RUNX2_1	promoter	308	181	332
FP007780_FASTKD3_1	promoter	308	507	8
FP007431_SCOC_1	promoter	308	711	1
FP026862_APMAP_2	promoter	307	598	1820
FP023407_HEXIM2_1	promoter	307	620	1172
FP007367_EXOSC9_1	promoter	307	531	2339
FP006551_MYL5_1	promoter	307	578	10
FP026936_CHMP4B_1	promoter	306	582	3
FP022134_CHST4_1	promoter	306	552	2427
FP021001_CIB1_1	promoter	306	759	3
FP018093_WIF1_1	promoter	306	473	10
FP004676_DNER_1	promoter	306	1039	100
FP001834_ATP8B2_1	promoter	306	545	1119
FP023106_ZNHIT3_1	promoter	305	567	1480
FP006487_HES1_1	promoter	305	583	552
FP002181_MPC2_3	promoter	305	620	592
FP003384_OTX1_2	promoter	304	700	1256
FP022435_ITGAE_2	promoter	303	699	5879
FP020410_FRMD5_1	promoter	303	581	374
FP009593_RGL2_2	promoter	303	1219	1449
FP008509_BRD8_1	promoter	303	570	34
FP005186_TRAK1_4	promoter	303	564	618
FP000290_ARHGEF19_1	promoter	303	622	2
FP014679_SEC24C_1	promoter	302	683	698
FP006720_SLIT2_2	promoter	302	586	5231
FP001650_MRPS21_1	promoter	302	554	5783
FP023763_CEP95_2	promoter	301	1281	6
FP022659_WRAP53_2	promoter	301	594	2770
FP028679_TAB3_1	promoter	300	613	495
FP004615_GLB1L_1	promoter	300	571	8452
FP000765_ERMAP_1	promoter	300	619	4
FP028626_ADGRG2_3	promoter	299	597	1418
FP013370_GDA_2	promoter	299	803	703
FP005337_ARIH2_2	promoter	299	611	3
FP000205_DISP3_2	promoter	299	616	3
FP028378_PRR5_4	promoter	298	631	3
FP024399_ACAA2_1	promoter	298	406	915
FP015092_ZDHHC6_1	promoter	298	631	1046
FP004422_CFLAR_2	promoter	298	583	4
FP028393_FBLN1_1	promoter	297	518	1
FP027398_ZGPAT_3	promoter	297	521	23
FP005529_SFMBT1_2	promoter	297	562	4814
FP003123_GTF3C2_1	promoter	297	578	1842
FP022476_PLD2_1	promoter	296	522	716
FP021409_RMI2_3	promoter	296	529	5545
FP010932_HERPUD2_2	promoter	296	574	3034
FP008102_ENC1_2	promoter	296	575	1
FP006414_TMEM41A_1	promoter	296	666	1979
FP025275_MAP1S_1	promoter	295	660	2483
FP022033_GFOD2_1	promoter	295	635	2245
FP011360_ZKSCAN5_3	promoter	295	546	3007
FP006536_IQCG_2	promoter	295	536	1360
FP004795_ESPNL_2	promoter	295	524	797
FP004047_PRPF40A_2	promoter	295	613	4145
FP003451_SNRNP27_1	promoter	295	620	932
FP018930_ZC3H13_1	promoter	293	503	626
FP018582_SETD1B_2	promoter	293	543	2
FP008981_RNF44_1	promoter	293	591	1868
FP017429_PDE3A_4	promoter	292	608	2117
FP010481_SYNE1_7	promoter	292	559	807
FP001235_RBMXL1_2	promoter	292	1858	1603
FP029310_ZDHHC9_1	promoter	291	600	2
FP028776_ELK1_1	promoter	291	514	145
FP023762_CEP95_3	promoter	291	638	4461
FP023056_RAD51D_3	promoter	291	452	6
FP014840_MYOF_1	promoter	291	508	1
FP009255_DCDC2_1	promoter	291	654	1282
FP028330_TNFRSF13C_1	promoter	290	514	1
FP026989_SCAND1_1	promoter	290	494	3114
FP025060_ZNF627_1	promoter	290	497	3477
FP023285_STAT5B_2	promoter	290	642	2
FP015822_PEX16_1	promoter	290	559	18
FP014425_CCNY_1	promoter	290	406	886
FP013892_ODF2_3	promoter	290	1623	947
FP013787_ZBTB26_1	promoter	290	489	843
FP013195_UBE2R2_2	promoter	290	538	239
FP009827_MAD2L1BP_1	promoter	290	601	4
FP026079_NTN5_1	promoter	289	571	4
FP022101_CYB5B_1	promoter	289	517	2007
FP013980_GTF3C4_1	promoter	289	595	2
FP004917_TTLL3_9	promoter	289	527	2193
FP000992_PARS2_1	promoter	289	482	844
FP018055_TSFM_1	promoter	288	557	4
FP013900_PKN3_1	promoter	288	493	1
FP010951_AMPH_1	promoter	288	501	1247
FP007277_PAPSS1_1	promoter	288	608	2
FP004377_HSPD1_2	promoter	288	590	1201
FP023077_RASL10B_4	promoter	287	498	1
FP022338_ZNF276_3	promoter	287	646	1007
FP016532_GDPD5_2	promoter	287	591	12
FP023406_HEXIM2_2	promoter	286	590	423
FP021313_ZNF213_1	promoter	286	614	225
FP013400_RASEF_2	promoter	286	484	2412
FP029008_DMRTC1_1	promoter	285	662	7
FP026963_EIF6_1	promoter	285	579	8
FP025330_TMEM59L_2	promoter	285	1048	506
FP022130_ZNF23_2	promoter	285	597	822
FP021254_RNPS1_2	promoter	285	503	1
FP012960_CYC1_1	promoter	285	463	6063
FP005305_CDC25A_1	promoter	285	606	287
FP003406_CEP68_1	promoter	285	533	2283
FP029439_CD99L2_1	promoter	284	498	2218
FP026729_SLC23A2_2	promoter	283	451	904
FP018874_NHLRC3_1	promoter	283	533	2556
FP018727_ZMYM2_1	promoter	283	488	378
FP017489_INTS13_1	promoter	283	494	782
FP007560_ETFDH_3	promoter	283	680	597
FP012753_KCNV1_2	promoter	282	563	4
FP012255_LEPROTL1_2	promoter	282	523	626
FP010825_HOXA2_1	promoter	282	612	369
FP009383_GTF2H4_2	promoter	282	490	1339
FP007310_ALPK1_2	promoter	282	579	2839
FP013115_SAXO1_1	promoter	281	559	830
FP012554_TPD52_10	promoter	281	620	3060
FP009289_HIST1H2BC_1	promoter	281	454	3
FP014915_MORN4_1	promoter	280	641	5
FP010818_SNX10_1	promoter	280	510	3609
FP008379_MARCH3_2	promoter	280	488	1589
FP002056_PEX19_5	promoter	280	563	7
FP026591_CHMP2A_1	promoter	279	582	920
FP020496_DMXL2_2	promoter	279	701	3727
FP009199_HIVEP1_2	promoter	279	597	835
FP006437_EIF4A2_1	promoter	279	475	903
FP019768_MAP3K9_2	promoter	278	511	872
FP017862_CBX5_1	promoter	278	606	878
FP016353_SSH3_1	promoter	278	554	4
FP000372_ALPL_3	promoter	278	580	104
FP021352_HMOX2_1	promoter	277	520	167
FP018210_TMTC2_1	promoter	277	600	1993
FP005739_ZBTB11_1	promoter	277	539	2039
FP027167_SLC2A10_2	promoter	276	447	1
FP024191_RAB12_4	promoter	276	504	3
FP018707_ZNF605_3	promoter	276	499	1022
FP010950_AMPH_2	promoter	276	524	1010
FP009986_KCNQ5_1	promoter	276	475	656
FP011734_CALD1_5	promoter	275	657	709
FP028862_FAM156A_1	promoter	274	516	1311
FP025295_PIK3R2_2	promoter	274	604	12
FP022745_GAS7_2	promoter	274	531	3
FP015185_FAM24B_2	promoter	274	561	11
FP013729_AKNA_2	promoter	274	496	5751
FP011313_SEM1_1	promoter	274	578	1041
FP000394_LUZP1_2	promoter	274	614	5031
FP021069_IGF1R_3	promoter	273	461	264
FP016343_PC_2	promoter	273	519	674
FP003171_YPEL5_1	promoter	273	537	38
FP001861_ZBTB7B_3	promoter	273	599	10
FP025667_HNRNPL_5	promoter	272	562	2
FP022426_TAX1BP3_3	promoter	272	615	6
FP020814_NEIL1_2	promoter	272	556	540
FP014214_SFMBT2_3	promoter	272	515	3454
FP013210_GALT_1	promoter	272	440	6
FP004327_OSGEPL1_1	promoter	272	566	1656
FP025426_C19orf12_2	promoter	271	523	5163
FP025063_ZNF440_1	promoter	271	564	2703
FP020971_MFGE8_1	promoter	271	512	4100
FP018630_MPHOSPH9_1	promoter	271	674	1302
FP011622_ST7_3	promoter	271	608	2244
FP006927_HOPX_1	promoter	271	544	3286
FP004666_AGFG1_1	promoter	271	463	254
FP002355_FAM129A_1	promoter	271	479	1
FP024994_PDE4A_4	promoter	270	503	1113
FP024255_GATA6_1	promoter	270	1349	1497
FP023156_RPL19_1	promoter	270	529	1588
FP020531_RAB27A_1	promoter	270	437	3
FP016483_FCHSD2_4	promoter	270	550	520
FP007871_WDR70_2	promoter	270	495	470
FP006932_REST_3	promoter	270	578	700
FP026172_MED25_2	promoter	269	594	1438
FP014366_YME1L1_1	promoter	269	519	3495
FP001167_TTLL7_1	promoter	269	431	8
FP009552_PBX2_1	promoter	268	290	581
FP020732_UACA_2	promoter	267	432	2
FP018865_SUPT20H_1	promoter	267	2440	8489
FP018515_RFC5_2	promoter	267	600	3084
FP012119_LPL_1	promoter	267	532	1550
FP009614_BAK1_1	promoter	267	610	3
FP009256_DCDC2_2	promoter	267	558	1301
FP005172_MOBP_2	promoter	267	613	557
FP002697_DISP1_2	promoter	267	608	637
FP028433_MLC1_2	promoter	266	501	921
FP024785_CCDC94_1	promoter	266	616	2
FP008858_HAVCR2_3	promoter	266	577	6
FP007388_PLK4_1	promoter	266	587	5483
FP005953_MGLL_4	promoter	266	546	2384
FP003704_ANKRD39_1	promoter	266	579	8
FP018534_CIT_1	promoter	265	617	562
FP014526_PRKG1_4	promoter	265	546	1233
FP012694_ANKRD46_1	promoter	265	549	570
FP006645_EVC_1	promoter	265	522	93
FP028648_ACOT9_2	promoter	264	472	427
FP026574_A1BG_2	promoter	264	512	2552
FP025119_GCDH_1	promoter	264	580	4450
FP001615_PDE4DIP_1	promoter	264	498	1526
FP028800_WDR13_1	promoter	263	565	1179
FP028714_MID1IP1_1	promoter	263	641	2
FP027004_TGIF2_6	promoter	263	529	1162
FP026159_NOSIP_1	promoter	263	564	1877
FP020510_MYO5C_1	promoter	263	470	2
FP014576_JMJD1C_3	promoter	263	485	3308
FP011585_IFRD1_2	promoter	263	474	177
FP024418_ME2_2	promoter	262	603	322
FP022373_CRK_2	promoter	262	564	2229
FP021121_FAM234A_6	promoter	262	464	1550
FP019038_KLF12_5	promoter	262	598	2
FP002387_GLRX2_3	promoter	262	530	689
FP029526_IRAK1_2	promoter	261	557	817
FP029072_SYTL4_2	promoter	261	567	14
FP026178_AKT1S1_3	promoter	261	578	1869
FP006034_RAB6B_2	promoter	261	659	1
FP004321_SLC40A1_1	promoter	261	565	4
FP024439_TCF4_1	promoter	260	517	1
FP021114_LUC7L_1	promoter	260	468	3212
FP019809_ALDH6A1_1	promoter	260	403	1701
FP019418_NOVA1_2	promoter	260	423	1
FP015575_CTR9_2	promoter	260	516	18
FP003023_SDC1_2	promoter	260	543	4
FP029173_RBM41_1	promoter	259	491	624
FP020585_CCNB2_1	promoter	259	438	533
FP020298_BAHD1_2	promoter	259	506	645
FP018972_KPNA3_2	promoter	259	720	1513
FP011110_AUTS2_1	promoter	259	493	1840
FP009537_PRRT1_2	promoter	259	513	1132
FP001972_CRABP2_2	promoter	259	592	529
FP023673_CLTC_2	promoter	258	589	10
FP022463_ARRB2_3	promoter	258	538	272
FP005546_WNT5A_1	promoter	258	546	1440
FP001143_NEXN_1	promoter	258	477	153
FP025568_POLR2I_1	promoter	257	512	418
FP024540_TIMM21_1	promoter	257	550	1817
FP018305_IKBIP_1	promoter	257	457	6018
FP001506_PHTF1_1	promoter	257	885	2634
FP000450_LDLRAP1_2	promoter	257	462	461
FP026164_BCL2L12_1	promoter	256	452	1547
FP016256_LTBP3_1	promoter	256	555	2366
FP012883_TSNARE1_1	promoter	256	473	842
FP010693_DAGLB_1	promoter	256	419	5171
FP001932_MEX3A_1	promoter	256	479	678
FP000213_FBXO6_4	promoter	256	521	109
FP017684_SMARCD1_1	promoter	255	997	1029
FP014491_FRMPD2_1	promoter	255	486	4
FP026184_AKT1S1_5	promoter	254	567	644
FP024416_MRO_1	promoter	254	504	552
FP014410_NRP1_2	promoter	254	499	11
FP014315_NEBL_5	promoter	254	463	7
FP007938_NNT_2	promoter	254	516	515
FP006208_TIPARP_1	promoter	254	520	919
FP025817_GRIK5_1	promoter	253	498	7014
FP025388_ZNF253_1	promoter	253	545	346
FP024172_TGIF1_2	promoter	253	930	590
FP020381_CCNDBP1_1	promoter	253	520	2
FP019565_DDHD1_1	promoter	253	474	808
FP008148_ARSB_1	promoter	253	456	992
FP007237_SLC39A8_3	promoter	253	559	1
FP013260_TLN1_1	promoter	252	403	67
FP010954_YAE1D1_1	promoter	252	529	1
FP008309_MCC_1	promoter	252	510	1080
FP006344_PEX5L_1	promoter	252	458	851
FP029594_TMLHE_1	promoter	251	476	831
FP022672_CYB5D1_1	promoter	251	502	2680
FP014226_GATA3_4	promoter	251	419	10
FP007816_CDH10_1	promoter	251	407	583
FP004177_HAT1_1	promoter	251	481	282
FP003430_CNRIP1_2	promoter	251	471	2644
FP000431_RCAN3_2	promoter	251	514	7
FP026421_PPP1R12C_2	promoter	250	445	4
FP024707_OAZ1_5	promoter	250	504	2088
FP021029_RCCD1_5	promoter	250	468	1
FP015272_ZNF511_3	promoter	250	513	134
FP015000_NFKB2_3	promoter	250	506	2412
FP006759_STIM2_3	promoter	250	436	2277
FP011097_TPST1_1	promoter	249	454	3
FP009730_OARD1_1	promoter	249	482	5437
FP002087_NIT1_2	promoter	249	581	13
FP000824_RPS8_1	promoter	249	449	943
FP029216_ALG13_2	promoter	248	487	1780
FP020416_B2M_1	promoter	248	595	1193
FP015072_MXI1_1	promoter	248	364	1704
FP014684_NDST2_4	promoter	248	480	863
FP012928_ZC3H3_1	promoter	248	437	1250
FP009037_HNRNPAB_1	promoter	248	466	4769
FP006570_FGFRL1_1	promoter	248	455	4735
FP028374_ARHGAP8_2	promoter	247	471	1
FP026744_TRMT6_1	promoter	247	448	998
FP025433_ZNF536_1	promoter	247	418	1355
FP011933_SMARCD3_1	promoter	247	514	179
FP001581_ITGA10_1	promoter	247	539	816
FP020242_GOLGA8B_3	promoter	246	449	1349
FP018579_TMEM120B_1	promoter	246	445	2222
FP017799_SP1_1	promoter	245	524	4
FP015540_ST5_1	promoter	245	475	2079
FP008329_LVRN_1	promoter	245	459	1301
FP005382_RNF123_2	promoter	245	515	407
FP004580_BCS1L_1	promoter	245	418	1780
FP022517_C1QBP_1	promoter	244	481	3045
FP021547_GGA2_1	promoter	244	512	1991
FP021441_PDXDC1_1	promoter	244	469	1040
FP019618_KIAA0586_1	promoter	244	418	7315
FP015086_GPAM_2	promoter	244	477	28
FP015021_BORCS7_1	promoter	244	505	145
FP014223_GATA3_3	promoter	244	489	5829
FP013783_PDCL_1	promoter	244	535	567
FP008359_PPIC_1	promoter	244	435	3541
FP002798_SPRTN_2	promoter	244	473	900
FP002373_BRINP3_1	promoter	244	472	652
FP028430_PIM3_2	promoter	243	387	982
FP026761_LAMP5_2	promoter	243	565	1
FP025020_YIPF2_1	promoter	243	518	1
FP021879_MT2A_1	promoter	243	484	1695
FP018061_LRIG3_1	promoter	243	471	7
FP017378_EMP1_1	promoter	243	529	2
FP013760_PHF19_1	promoter	243	453	315
FP000176_LZIC_1	promoter	243	432	741
FP028151_KCTD17_1	promoter	242	471	1
FP024434_RAB27B_1	promoter	242	532	1599
FP019336_THTPA_2	promoter	242	441	3
FP010725_ARL4A_1	promoter	242	537	9132
FP000882_MKNK1_1	promoter	242	512	9392
FP028140_PVALB_3	promoter	241	501	429
FP025242_MYO9B_2	promoter	241	463	1128
FP016973_TBCEL_4	promoter	241	447	548
FP003132_NRBP1_1	promoter	241	485	2
FP018062_SLC16A7_1	promoter	240	492	742
FP003168_CLIP4_1	promoter	240	403	576
FP022948_KIAA0100_1	promoter	239	582	9
FP014076_SEC16A_2	promoter	239	368	1
FP013494_FGD3_1	promoter	239	452	756
FP012211_DPYSL2_1	promoter	239	506	1
FP008516_FAM53C_1	promoter	239	505	1823
FP005897_PDIA5_1	promoter	239	464	1
FP005018_BTD_1	promoter	239	508	1
FP026127_TRPM4_3	promoter	238	502	3289
FP020985_PEX11A_1	promoter	238	522	2
FP014956_SCD_2	promoter	238	386	447
FP010066_ZNF292_2	promoter	238	389	1999
FP005205_HIGD1A_2	promoter	238	545	140
FP011443_ACTL6B_1	promoter	237	484	3127
FP010144_PRDM1_2	promoter	237	388	607
FP002305_QSOX1_1	promoter	237	751	301
FP001142_NEXN_2	promoter	237	451	1065
FP023154_CACNB1_1	promoter	236	537	3
FP017492_TM7SF3_1	promoter	236	362	306
FP013815_GAPVD1_1	promoter	236	430	3
FP012777_NOV_1	promoter	236	2759	1083
FP011454_EPHB4_1	promoter	236	584	1
FP007792_CTNND2_1	promoter	236	410	3711
FP006401_CLCN2_1	promoter	236	482	2
FP028241_APOBEC3C_2	promoter	235	403	419
FP023342_MEOX1_1	promoter	235	492	566
FP013540_ZNF782_1	promoter	235	423	1273
FP011853_PDIA4_1	promoter	235	438	4231
FP011198_PHTF2_2	promoter	235	447	1723
FP010655_CHST12_1	promoter	235	366	420
FP022059_NFATC3_2	promoter	234	475	2
FP013204_DNAI1_1	promoter	234	453	187
FP012658_UQCRB_2	promoter	234	513	6
FP005915_UMPS_1	promoter	234	464	1026
FP003783_C2orf49_1	promoter	234	434	1
FP002123_NOS1AP_1	promoter	234	394	408
FP020635_PCLAF_6	promoter	233	437	1033
FP019650_PRKCH_2	promoter	233	571	3
FP013907_ENDOG_2	promoter	233	360	3
FP012787_MRPL13_1	promoter	233	525	1065
FP016868_BACE1_2	promoter	232	444	2
FP004618_DNAJB2_1	promoter	232	359	1047
FP001689_TMOD4_2	promoter	232	519	546
FP022654_SHBG_1	promoter	231	530	228
FP014377_ARMC4_1	promoter	231	452	9
FP013054_PLGRKT_1	promoter	231	458	2639
FP012731_OXR1_1	promoter	231	528	1434
FP011330_BAIAP2L1_1	promoter	231	918	1
FP006800_PDS5A_1	promoter	231	504	5
FP024341_INO80C_1	promoter	230	448	904
FP020664_DPP8_1	promoter	230	417	1231
FP009636_SNRPC_1	promoter	230	426	372
FP003410_SPRED2_1	promoter	230	1461	2256
FP003341_CLHC1_1	promoter	230	476	539
FP000254_KAZN_4	promoter	230	437	2
FP020807_PPCDC_1	promoter	229	387	1295
FP013809_ARPC5L_1	promoter	229	460	8
FP010861_CREB5_2	promoter	229	491	319
FP005558_HESX1_2	promoter	229	407	1036
FP005110_CMTM8_1	promoter	229	434	498
FP003039_FKBP1B_1	promoter	229	428	3
FP024426_MEX3C_2	promoter	228	383	112
FP023299_TUBG1_2	promoter	228	355	195
FP019585_SOCS4_2	promoter	228	458	406
FP016645_CHORDC1_2	promoter	228	427	2434
FP015103_DCLRE1A_2	promoter	228	537	1827
FP009470_MSH5-SAPCD1_2	promoter	228	510	765
FP005111_CMTM7_2	promoter	228	454	537
FP002805_DISC1_4	promoter	228	412	3597
FP000670_GNL2_1	promoter	228	436	4
FP025775_TMEM91_3	promoter	227	413	512
FP027429_MYT1_1	promoter	226	516	557
FP016233_CDCA5_2	promoter	226	479	2015
FP012875_CHRAC1_2	promoter	226	985	1693
FP001958_C1orf61_1	promoter	226	417	1313
FP000391_KDM1A_1	promoter	226	498	7
FP021958_TK2_1	promoter	225	342	2
FP020449_SEMA6D_4	promoter	225	388	3
FP024163_MYOM1_1	promoter	224	412	3074
FP021113_HBQ1_1	promoter	224	388	1296
FP004320_WDR75_1	promoter	224	450	148
FP022301_CYBA_1	promoter	223	369	1
FP011268_CYP51A1_1	promoter	223	388	3078
FP001830_UBAP2L_3	promoter	223	376	1
FP022999_BLMH_1	promoter	222	382	1476
FP020471_FAM227B_1	promoter	222	422	33
FP018006_R3HDM2_9	promoter	222	685	1176
FP009615_ITPR3_1	promoter	222	1036	462
FP006804_RBM47_3	promoter	222	426	1
FP006149_WWTR1_2	promoter	222	444	1348
FP005303_MAP4_1	promoter	222	434	885
FP002660_KCTD3_1	promoter	222	383	2956
FP023162_CDK12_1	promoter	221	417	865
FP021047_FAM174B_1	promoter	221	377	15
FP017601_PCED1B_2	promoter	221	510	1037
FP009534_PRRT1_3	promoter	221	328	5424
FP007661_TRAPPC11_1	promoter	221	388	315
FP006922_PAICS_1	promoter	221	525	3669
FP016507_PPME1_3	promoter	220	419	997
FP012623_TRIQK_2	promoter	220	413	779
FP019652_SNAPC1_1	promoter	219	355	3203
FP017478_RASSF8_2	promoter	219	439	2944
FP010716_NDUFA4_1	promoter	219	462	6041
FP006640_MSX1_1	promoter	219	411	2404
FP016084_LBHD1_4	promoter	218	451	374
FP011954_DPP6_5	promoter	218	463	269
FP009321_ZSCAN26_1	promoter	218	495	11
FP006042_ANAPC13_1	promoter	218	255	177
FP002561_RASSF5_2	promoter	218	464	2097
FP002004_CD1D_2	promoter	218	465	148
FP026636_SDCBP2_4	promoter	217	426	1457
FP009993_KHDC1_3	promoter	217	413	2949
FP029411_MAGEC1_1	promoter	216	475	1963
FP028308_TEF_1	promoter	216	378	4346
FP022423_SHPK_1	promoter	216	424	544
FP020138_JAG2_1	promoter	216	530	1
FP004928_IL17RE_1	promoter	216	465	3
FP015851_C11orf49_2	promoter	215	345	1
FP013566_GABBR2_2	promoter	215	442	3
FP007775_PAPD7_1	promoter	215	392	472
FP028654_EIF2S3_2	promoter	214	512	1010
FP024842_RFX2_2	promoter	214	455	1495
FP019574_CNIH1_2	promoter	214	412	290
FP008719_SH3RF2_1	promoter	214	570	2028
FP007973_DHX29_1	promoter	214	446	9
FP005648_FRMD4B_4	promoter	214	418	9
FP002132_UAP1_2	promoter	214	411	2
FP000134_ZBTB48_1	promoter	214	459	6
FP029025_MAGT1_1	promoter	213	458	1
FP027137_TNNC2_2	promoter	213	397	572
FP016970_GRIK4_2	promoter	213	418	2
FP001127_RABGGTB_1	promoter	213	332	3491
FP019719_EIF2S1_1	promoter	212	408	5085
FP014376_MKX_1	promoter	212	379	2721
FP009358_PRR3_1	promoter	212	555	664
FP007294_PLA2G12A_1	promoter	212	343	387
FP025769_AXL_1	promoter	211	370	1
FP011835_EPHA1_1	promoter	211	322	467
FP009379_DDR1_1	promoter	211	559	2
FP007605_MFAP3L_2	promoter	211	488	131
FP007381_SPRY1_1	promoter	211	369	8
FP028697_CYBB_2	promoter	210	449	640
FP023413_MAP3K14_3	promoter	210	318	1428
FP021934_MMP15_1	promoter	210	436	1
FP019114_PCCA_2	promoter	210	417	1
FP011982_WDR60_4	promoter	210	417	1164
FP004639_SGPP2_1	promoter	210	421	728
FP029402_LDOC1_1	promoter	209	852	239
FP026135_DKKL1_1	promoter	209	2873	1897
FP022623_FGF11_3	promoter	209	308	3
FP016351_ANKRD13D_1	promoter	209	337	1553
FP009798_RRP36_1	promoter	209	413	3857
FP000502_TMEM222_1	promoter	209	693	932
FP004500_CRYGD_1	promoter	208	413	1194
FP004247_PDE11A_1	promoter	208	344	1036
FP021517_LYRM1_1	promoter	207	402	1747
FP020221_FMN1_1	promoter	207	461	5
FP011403_LAMTOR4_1	promoter	207	463	14
FP005665_PPP4R2_2	promoter	207	523	1153
FP016314_RIN1_1	promoter	206	400	1
FP004420_CFLAR_1	promoter	206	432	2672
FP004162_GAD1_2	promoter	206	396	878
FP003688_TMEM127_2	promoter	206	933	259
FP000237_VPS13D_1	promoter	206	322	352
FP027163_SLC13A3_1	promoter	205	448	32
FP026982_RBM12_1	promoter	205	436	1754
FP024806_TNFAIP8L1_1	promoter	205	399	6
FP022482_CHRNE_3	promoter	205	425	429
FP016453_LRTOMT_1	promoter	205	426	3
FP016325_DPP3_2	promoter	205	466	2
FP009516_DXO_3	promoter	205	473	5
FP022330_DPEP1_3	promoter	204	437	1
FP020262_MEIS2_3	promoter	204	368	349
FP019603_EXOC5_1	promoter	204	378	959
FP016281_MUS81_2	promoter	204	405	2
FP005436_HEMK1_2	promoter	204	445	3114
