seqname	type	rep1	rep2	rep3
FP027153_SLC12A5_2	promoter	482	591	657
FP018984_RNASEH2B_2	promoter	482	807	1030
FP014520_SGMS1_4	promoter	482	511	720
FP013766_C5_3	promoter	482	856	1233
FP011857_ZNF786_2	promoter	482	618	705
FP011588_LSMEM1_2	promoter	482	616	867
FP011097_TPST1_1	promoter	482	521	744
FP010096_ANKRD6_3	promoter	482	703	1030
FP006781_TLR6_2	promoter	482	688	989
FP003994_CXCR4_1	promoter	482	544	677
FP028212_CSNK1E_7	promoter	481	528	781
FP020415_SPG11_1	promoter	481	533	768
FP018288_HAL_2	promoter	481	658	970
FP029143_TMEM31_1	promoter	480	682	998
FP027424_OPRL1_1	promoter	480	486	600
FP025559_ALKBH6_1	promoter	480	598	879
FP019594_KTN1_1	promoter	480	517	734
FP009459_ABHD16A_1	promoter	480	558	808
FP009445_BAG6_2	promoter	480	505	633
FP008359_PPIC_1	promoter	480	490	558
FP007731_AHRR_3	promoter	480	520	644
FP029192_PSMD10_1	promoter	479	559	769
FP025733_SPTBN4_1	promoter	479	509	704
FP019618_KIAA0586_1	promoter	479	723	978
FP015811_TSPAN18_1	promoter	479	592	688
FP006994_RUFY3_2	promoter	479	692	907
FP024620_MED16_1	promoter	478	590	831
FP021535_VWA3A_1	promoter	478	781	1135
FP015086_GPAM_2	promoter	478	873	1155
FP005802_SPICE1_1	promoter	478	557	747
FP005507_NEK4_1	promoter	478	614	776
FP024915_TIMM44_1	promoter	477	560	702
FP023975_MFSD11_2	promoter	477	606	984
FP018774_CENPJ_1	promoter	477	553	722
FP015097_TCF7L2_2	promoter	477	797	1004
FP011174_MDH2_1	promoter	477	660	766
FP005665_PPP4R2_2	promoter	477	838	1046
FP005574_RPP14_1	promoter	477	629	765
FP029097_ARMCX4_1	promoter	476	495	709
FP026542_ZNF551_2	promoter	476	643	804
FP021219_HAGH_1	promoter	476	611	736
FP014967_MRPL43_2	promoter	476	533	718
FP013235_PIGO_1	promoter	476	557	717
FP029585_CMC4_4	promoter	475	888	874
FP024539_FBXO15_1	promoter	475	516	745
FP007801_FBXL7_1	promoter	475	665	868
FP004050_PRPF40A_3	promoter	475	638	922
FP003281_RHOQ_1	promoter	475	535	621
FP013788_ZBTB6_1	promoter	474	543	820
FP007970_MCIDAS_1	promoter	474	537	789
FP023571_RSAD1_1	promoter	473	581	708
FP023548_KAT7_1	promoter	473	662	882
FP020621_DAPK2_1	promoter	473	524	650
FP019801_PTGR2_1	promoter	473	596	776
FP015731_EIF3M_1	promoter	473	607	729
FP029180_TSC22D3_4	promoter	472	645	800
FP023349_MPP2_1	promoter	472	553	695
FP021240_TSC2_1	promoter	472	528	644
FP018625_ARL6IP4_1	promoter	472	555	786
FP008892_SLU7_2	promoter	472	660	876
FP024532_SOCS6_2	promoter	471	559	711
FP018189_SYT1_4	promoter	471	570	772
FP009518_C4A_1	promoter	471	565	769
FP014537_UBE2D1_1	promoter	470	553	790
FP014823_MARCH5_1	promoter	469	564	674
FP012336_GOLGA7_1	promoter	469	459	778
FP005059_UBE2E2_1	promoter	469	515	684
FP002770_RAB4A_1	promoter	469	872	952
FP018964_SETDB2_2	promoter	468	497	644
FP013832_SLC2A8_2	promoter	468	518	732
FP008571_EIF4EBP3_4	promoter	468	854	1284
FP006814_LIMCH1_1	promoter	468	1047	999
FP020850_HMG20A_3	promoter	467	641	971
FP005545_WNT5A_3	promoter	467	550	752
FP022132_ZNF19_2	promoter	466	626	866
FP020614_CA12_1	promoter	466	646	735
FP012215_TRIM35_1	promoter	466	694	852
FP008127_F2RL1_1	promoter	466	543	624
FP004842_FARP2_1	promoter	466	562	703
FP001664_ARNT_2	promoter	466	549	787
FP015203_OAT_2	promoter	465	539	669
FP009720_MOCS1_1	promoter	465	552	765
FP009347_TRIM26_1	promoter	465	580	762
FP008096_TMEM171_1	promoter	465	605	708
FP006846_NIPAL1_1	promoter	465	583	678
FP004592_FEV_3	promoter	465	581	775
FP016002_VPS37C_1	promoter	464	453	658
FP015190_PSTK_2	promoter	464	521	684
FP012161_BIN3_1	promoter	464	554	793
FP000367_ECE1_1	promoter	464	491	679
FP019421_PRKD1_2	promoter	463	498	596
FP018249_UBE2N_2	promoter	463	540	766
FP011594_GPR85_3	promoter	463	557	673
FP009014_RGS14_1	promoter	463	631	846
FP004792_SCLY_3	promoter	463	554	780
FP000187_DFFA_1	promoter	463	583	842
FP028429_CRELD2_2	promoter	462	510	593
FP028204_TMEM184B_1	promoter	462	586	723
FP020498_LYSMD2_1	promoter	462	494	608
FP019769_MAP3K9_1	promoter	462	604	659
FP017382_ATF7IP_1	promoter	462	541	800
FP013234_PIGO_3	promoter	462	533	692
FP012492_TRAM1_1	promoter	462	557	711
FP010310_TMEM200A_4	promoter	462	635	992
FP006414_TMEM41A_1	promoter	462	541	744
FP004065_ACVR1C_2	promoter	462	459	674
FP020570_ALDH1A2_3	promoter	461	545	768
FP020501_TMOD2_1	promoter	461	571	817
FP017659_C1QL4_1	promoter	461	572	790
FP015304_IFITM2_1	promoter	461	794	1273
FP014273_RPP38_1	promoter	461	575	780
FP010969_INHBA_3	promoter	461	683	897
FP008045_MAST4_4	promoter	461	557	703
FP005908_CCDC14_2	promoter	461	543	688
FP003647_RMND5A_1	promoter	461	431	597
FP020241_GOLGA8A_4	promoter	460	574	717
FP010424_SHPRH_1	promoter	460	575	834
FP005371_AMT_3	promoter	460	566	749
FP028739_KDM6A_1	promoter	459	1797	1660
FP010621_GET4_5	promoter	459	830	1227
FP008330_LVRN_2	promoter	459	548	770
FP008012_SMIM15_2	promoter	459	668	890
FP015541_ST5_3	promoter	458	619	869
FP007422_RAB33B_2	promoter	458	529	664
FP006509_TCTEX1D2_2	promoter	458	642	917
FP002509_PPP1R15B_2	promoter	458	485	619
FP016653_TAF1D_1	promoter	457	646	840
FP005831_B4GALT4_2	promoter	457	548	688
FP003673_PROM2_1	promoter	457	527	727
FP013703_WDR31_1	promoter	456	540	704
FP027375_CHRNA4_1	promoter	455	600	776
FP012505_TERF1_1	promoter	455	487	671
FP011733_CALD1_1	promoter	455	657	847
FP008207_NR2F1_1	promoter	455	626	805
FP000414_PNRC2_2	promoter	455	695	1003
FP024192_RAB12_1	promoter	454	535	745
FP018228_KITLG_1	promoter	454	510	709
FP014573_EGR2_1	promoter	454	479	672
FP000867_UQCRH_2	promoter	454	648	880
FP019908_PTPN21_2	promoter	453	515	593
FP018674_STX2_1	promoter	453	570	743
FP008441_SEPT8_2	promoter	453	478	614
FP024899_STXBP2_1	promoter	452	885	1186
FP022016_TPPP3_3	promoter	452	588	759
FP018301_NEDD1_1	promoter	452	485	467
FP015730_WT1_3	promoter	452	646	856
FP015704_ARL14EP_1	promoter	452	592	843
FP014288_VIM_1	promoter	452	511	805
FP013979_DDX31_1	promoter	452	559	727
FP012174_TNFRSF10D_1	promoter	452	595	751
FP006937_IGFBP7_1	promoter	452	449	596
FP026618_SRXN1_3	promoter	451	451	734
FP012354_SLC20A2_3	promoter	451	583	741
FP008266_PPIP5K2_2	promoter	451	821	1210
FP007149_NUDT9_1	promoter	451	664	874
FP002120_ATF6_1	promoter	451	748	1076
FP028895_APEX2_2	promoter	450	600	725
FP028430_PIM3_2	promoter	450	550	796
FP027326_SYCP2_2	promoter	450	469	590
FP028456_SBF1_1	promoter	449	509	633
FP028214_KCNJ4_1	promoter	449	463	609
FP027325_SYCP2_3	promoter	449	757	977
FP022551_RNASEK_2	promoter	449	859	1164
FP018488_RITA1_1	promoter	449	944	1508
FP014078_NOTCH1_1	promoter	449	498	630
FP005643_ARL6IP5_1	promoter	449	587	682
FP004908_ARPC4_4	promoter	449	493	753
FP029044_SH3BGRL_3	promoter	448	555	726
FP026663_ZNF343_1	promoter	448	513	695
FP022828_NT5M_1	promoter	448	528	636
FP015092_ZDHHC6_1	promoter	448	644	887
FP012589_CA2_3	promoter	448	558	704
FP012075_DEFB134_1	promoter	448	550	715
FP000376_USP48_1	promoter	448	490	631
FP026974_ERGIC3_1	promoter	447	615	824
FP024102_DCXR_1	promoter	447	561	771
FP015575_CTR9_2	promoter	447	532	707
FP011838_TCAF1_1	promoter	447	546	652
FP011704_TMEM209_1	promoter	447	490	740
FP010361_MAP7_3	promoter	447	482	777
FP009858_RUNX2_1	promoter	447	239	421
FP007363_ANXA5_1	promoter	447	572	634
FP005728_TMEM45A_2	promoter	447	758	1087
FP003238_MORN2_1	promoter	447	502	740
FP002372_BRINP3_2	promoter	447	641	1018
FP029591_CLIC2_2	promoter	446	545	697
FP023056_RAD51D_3	promoter	446	597	765
FP018330_CHPT1_1	promoter	446	493	622
FP015644_LDHC_1	promoter	446	598	728
FP003391_UGP2_1	promoter	446	564	749
FP027735_DIP2A_1	promoter	445	415	571
FP021351_HMOX2_2	promoter	445	487	620
FP017494_MED21_1	promoter	445	471	677
FP013566_GABBR2_2	promoter	445	514	618
FP011091_ASL_1	promoter	445	851	1144
FP006922_PAICS_1	promoter	445	744	961
FP027933_ADORA2A_6	promoter	444	467	629
FP014546_FAM13C_2	promoter	444	662	911
FP011548_NAMPT_1	promoter	444	487	690
FP008273_FBXL17_1	promoter	444	403	504
FP027090_YWHAB_1	promoter	443	619	773
FP005380_APEH_1	promoter	443	449	571
FP002080_USF1_2	promoter	443	513	744
FP000406_ELOA_1	promoter	443	563	654
FP029140_TCEAL1_1	promoter	442	556	750
FP026825_RIN2_2	promoter	442	499	686
FP020739_THSD4_1	promoter	442	513	728
FP019873_SPTLC2_2	promoter	442	607	728
FP019579_SAMD4A_3	promoter	442	680	1026
FP014599_SLC25A16_1	promoter	442	563	666
FP014108_TRAF2_1	promoter	442	426	454
FP012784_DEPTOR_3	promoter	442	525	642
FP012173_TNFRSF10C_3	promoter	442	483	731
FP011145_CLIP2_1	promoter	442	534	812
FP010353_AHI1_1	promoter	442	529	704
FP008309_MCC_1	promoter	442	427	593
FP008101_ENC1_1	promoter	442	556	721
FP028896_APEX2_1	promoter	441	596	769
FP026996_DLGAP4_3	promoter	441	502	651
FP025338_CERS1_3	promoter	441	526	568
FP022316_CBFA2T3_3	promoter	441	598	700
FP021460_ABCC6_2	promoter	441	457	701
FP018366_CHST11_1	promoter	441	495	646
FP006081_CLSTN2_1	promoter	441	496	638
FP029410_MAGEC1_2	promoter	440	530	770
FP029007_DMRTC1B_3	promoter	440	538	814
FP024174_TGIF1_3	promoter	440	519	681
FP023920_MRPL38_2	promoter	440	482	593
FP020185_HERC2_1	promoter	440	488	574
FP017181_NCAPD2_1	promoter	440	527	661
FP015914_SLC43A1_2	promoter	440	447	594
FP015002_NFKB2_1	promoter	440	521	691
FP012738_EIF3E_1	promoter	440	553	819
FP026151_FLT3LG_3	promoter	439	551	740
FP017854_HOXC5_5	promoter	439	442	605
FP014819_BTAF1_1	promoter	439	520	810
FP011622_ST7_3	promoter	439	575	794
FP010597_TCTE3_1	promoter	439	462	605
FP002452_ARL8A_1	promoter	439	485	670
FP000901_CMPK1_1	promoter	439	517	721
FP027306_NPEPL1_11	promoter	438	404	529
FP020105_BAG5_2	promoter	438	476	552
FP019091_FARP1_4	promoter	438	556	746
FP018299_NEDD1_2	promoter	438	758	974
FP017299_KLRG1_2	promoter	438	490	638
FP011931_CHPF2_1	promoter	438	550	768
FP007125_ARHGAP24_5	promoter	438	576	710
FP006856_OCIAD1_3	promoter	438	692	1048
FP005663_SHQ1_1	promoter	438	547	918
FP021549_NDUFAB1_1	promoter	437	460	620
FP018752_TNFRSF19_2	promoter	437	755	1201
FP017188_NOP2_3	promoter	437	689	970
FP008469_JADE2_2	promoter	437	533	858
FP008395_CDC42SE2_2	promoter	437	707	948
FP006768_ARAP2_1	promoter	437	675	871
FP006909_CLOCK_3	promoter	436	688	1034
FP004717_GIGYF2_1	promoter	436	1442	1528
FP028930_ZC4H2_1	promoter	435	490	682
FP017615_PFKM_2	promoter	435	756	1118
FP013645_PTPN3_1	promoter	435	489	579
FP007244_UBE2D3_4	promoter	435	432	607
FP027967_TFIP11_1	promoter	434	469	651
FP015953_CNTF_2	promoter	434	692	853
FP002708_DEGS1_1	promoter	434	611	751
FP022850_MIEF2_1	promoter	433	472	661
FP011044_DDC_4	promoter	433	551	805
FP009230_FAM8A1_1	promoter	433	538	732
FP008192_RASA1_1	promoter	433	492	677
FP028725_DDX3X_2	promoter	432	482	611
FP024793_CHAF1A_1	promoter	432	543	746
FP011982_WDR60_4	promoter	432	713	1083
FP010961_SUGCT_2	promoter	432	488	613
FP010234_RFX6_1	promoter	432	497	631
FP009021_PRR7_2	promoter	432	568	727
FP002592_LAMB3_2	promoter	432	524	767
FP027187_CSE1L_2	promoter	431	533	745
FP026951_NCOA6_2	promoter	431	835	1154
FP025601_ZNF568_2	promoter	431	430	655
FP020915_AP3B2_1	promoter	431	504	798
FP018915_TSC22D1_2	promoter	431	477	622
FP018525_TAOK3_1	promoter	431	483	629
FP016943_CBL_2	promoter	431	531	738
FP011006_TMED4_1	promoter	431	453	648
FP009418_ATP6V1G2_1	promoter	431	376	1218
FP005777_ABHD10_1	promoter	431	507	666
FP003023_SDC1_2	promoter	431	536	673
FP002821_COA6_3	promoter	431	801	993
FP001897_SCAMP3_1	promoter	431	588	755
FP028783_ZNF630_1	promoter	430	476	695
FP025025_LDLR_1	promoter	430	612	835
FP013882_COQ4_1	promoter	430	587	746
FP013630_RAD23B_2	promoter	430	511	650
FP011520_ARMC10_1	promoter	430	441	582
FP006049_MSL2_1	promoter	430	518	700
FP029031_TAF9B_2	promoter	429	771	1079
FP028756_RBM10_2	promoter	429	551	721
FP026981_RBM12_2	promoter	429	605	856
FP026076_DBP_2	promoter	429	592	890
FP021160_WDR24_1	promoter	429	634	869
FP013421_RMI1_1	promoter	429	477	732
FP008915_SPDL1_2	promoter	429	615	799
FP005997_ATP2C1_3	promoter	429	480	663
FP024285_SS18_2	promoter	428	529	652
FP020672_DENND4A_5	promoter	428	709	1121
FP015696_BDNF_3	promoter	428	615	863
FP006149_WWTR1_2	promoter	428	540	649
FP001914_YY1AP1_1	promoter	428	875	942
FP023509_HOXB9_3	promoter	427	439	558
FP023414_ARHGAP27_1	promoter	427	449	648
FP022291_KLHDC4_1	promoter	427	406	615
FP020902_MEX3B_2	promoter	427	545	629
FP019036_KLF12_4	promoter	427	502	703
FP015948_ZFP91_4	promoter	427	533	842
FP012579_LRRCC1_1	promoter	427	515	793
FP007544_GRIA2_2	promoter	427	528	642
FP004223_HOXD3_6	promoter	427	755	1012
FP003936_CCDC115_2	promoter	427	536	702
FP003496_SPR_1	promoter	427	460	561
FP026518_AURKC_1	promoter	426	561	663
FP026517_ZNF264_1	promoter	426	494	750
FP023948_SPHK1_2	promoter	426	546	740
FP012809_ATAD2_3	promoter	426	762	964
FP005017_HACL1_1	promoter	426	529	725
FP002463_SYT2_1	promoter	426	525	597
FP002140_RGS4_1	promoter	426	658	1030
FP027034_TGM2_1	promoter	425	497	621
FP012499_EYA1_1	promoter	425	502	763
FP006926_HOPX_3	promoter	425	531	743
FP026678_VPS16_2	promoter	424	522	741
FP010195_RPF2_1	promoter	424	480	688
FP007517_PLRG1_1	promoter	424	552	675
FP005965_GATA2_1	promoter	424	528	570
FP000232_MIIP_1	promoter	424	503	691
FP020741_MYO9A_2	promoter	423	464	558
FP011406_GAL3ST4_4	promoter	423	543	783
FP009795_MEA1_1	promoter	423	476	703
FP004817_DUSP28_2	promoter	423	461	678
FP004695_ARMC9_1	promoter	423	485	710
FP002795_GNPAT_1	promoter	423	499	661
FP015138_RAB11FIP2_1	promoter	422	534	681
FP011498_POLR2J3_3	promoter	422	674	945
FP007685_LRP2BP_2	promoter	422	547	665
FP005020_ANKRD28_2	promoter	422	581	696
FP004838_SEPT2_2	promoter	422	472	624
FP028094_RFPL2_1	promoter	421	615	862
FP015964_OSBP_1	promoter	421	456	658
FP010694_KDELR2_1	promoter	421	522	715
FP024562_MBP_3	promoter	420	579	795
FP020687_SMAD6_2	promoter	420	730	917
FP006592_NSD2_3	promoter	420	530	597
FP005197_SEC22C_2	promoter	420	533	783
FP026913_COMMD7_1	promoter	419	551	669
FP024744_NCLN_1	promoter	419	523	623
FP019025_PCDH9_1	promoter	419	599	742
FP018889_WBP4_1	promoter	419	647	800
FP018520_VSIG10_2	promoter	419	418	603
FP017783_CSAD_1	promoter	419	431	521
FP012223_EPHX2_1	promoter	419	520	811
FP005395_MST1R_2	promoter	419	659	888
FP005145_VILL_1	promoter	419	504	690
FP024974_MRPL4_2	promoter	418	506	708
FP023011_RNF135_1	promoter	418	612	808
FP018416_ACACB_1	promoter	418	491	751
FP014855_TBC1D12_1	promoter	418	928	1084
FP014027_SARDH_1	promoter	418	856	1027
FP004109_GCA_1	promoter	418	484	723
FP002812_NTPCR_1	promoter	418	492	614
FP027092_TOMM34_1	promoter	417	499	595
FP024207_PPP4R1_2	promoter	417	672	1061
FP018040_OS9_1	promoter	417	584	791
FP013304_SHB_2	promoter	417	520	656
FP000288_FAM131C_1	promoter	417	437	631
FP025619_ZNF793_1	promoter	416	572	759
FP024232_PTPN2_1	promoter	416	730	877
FP015250_GLRX3_1	promoter	416	487	599
FP014079_EGFL7_3	promoter	416	548	731
FP013678_GNG10_2	promoter	416	551	679
FP004814_GPC1_2	promoter	416	517	583
FP028825_WDR45_1	promoter	415	476	701
FP026537_ZNF134_1	promoter	415	533	613
FP018509_FBXW8_1	promoter	415	519	637
FP002849_ERO1B_1	promoter	415	469	658
FP000061_TMEM52_1	promoter	415	428	542
FP021979_CES2_2	promoter	414	492	681
FP015516_ZNF214_1	promoter	414	432	656
FP006022_ACAD11_4	promoter	414	520	768
FP001913_ASH1L_3	promoter	414	447	652
FP000329_CAPZB_2	promoter	414	479	727
FP025391_ZNF90_1	promoter	413	554	814
FP025083_ZNF443_1	promoter	413	486	700
FP021569_LCMT1_2	promoter	413	559	795
FP016678_FAM76B_4	promoter	413	497	769
FP013073_GLDC_1	promoter	413	506	721
FP008674_PCDHGC3_3	promoter	413	611	739
FP006992_RUFY3_1	promoter	413	805	918
FP002246_CENPL_2	promoter	413	463	751
FP000766_SVBP_2	promoter	413	512	773
FP022671_NAA38_1	promoter	412	601	872
FP015740_HIPK3_2	promoter	412	502	677
FP010553_PLG_1	promoter	412	723	978
FP005595_C3orf14_1	promoter	412	710	891
FP003717_ANKRD36_1	promoter	412	397	569
FP001283_TMED5_3	promoter	412	445	657
FP028670_MAGEB2_1	promoter	411	500	665
FP019948_FBLN5_2	promoter	411	790	1153
FP019589_FBXO34_2	promoter	411	561	826
FP021605_CLN3_4	promoter	410	681	1038
FP021116_FAM234A_1	promoter	410	497	600
FP011010_ZMIZ2_3	promoter	410	533	737
FP004367_CCDC150_1	promoter	410	528	755
FP003546_LBX2_1	promoter	410	464	662
FP002887_ADSS_2	promoter	410	511	739
FP029259_NDUFA1_1	promoter	409	504	668
FP021525_CRYM_1	promoter	409	506	665
FP017938_MYL6B_1	promoter	409	519	646
FP009686_PPIL1_1	promoter	409	467	627
FP020285_PAK6_11	promoter	408	448	574
FP019540_TMX1_1	promoter	408	556	825
FP018188_SYT1_2	promoter	408	494	700
FP012698_YWHAZ_2	promoter	408	812	1051
FP011861_ZNF398_1	promoter	408	428	537
FP006745_ANAPC4_1	promoter	408	1222	1102
FP005170_RPSA_1	promoter	408	505	728
FP001273_GLMN_2	promoter	408	508	708
FP023611_PCTP_5	promoter	407	678	968
FP015863_NR1H3_2	promoter	407	489	698
FP015205_LHPP_2	promoter	407	531	628
FP001944_BGLAP_2	promoter	407	781	1089
FP000161_GPR157_3	promoter	407	440	677
FP027075_FITM2_1	promoter	406	464	643
FP025176_ADGRE2_1	promoter	406	445	648
FP021550_PALB2_1	promoter	406	521	643
FP024820_TINCR_1	promoter	405	388	410
FP023830_SSTR2_1	promoter	405	884	987
FP022884_ALDH3A2_1	promoter	405	473	609
FP021558_PRKCB_2	promoter	405	396	535
FP015108_VWA2_1	promoter	405	772	1303
FP012744_NUDCD1_2	promoter	405	513	732
FP010558_PACRG_2	promoter	405	499	602
FP005713_DCBLD2_2	promoter	405	449	543
FP025151_RFX1_1	promoter	404	489	635
FP023925_FBF1_1	promoter	404	478	618
FP007059_SHROOM3_2	promoter	404	547	697
FP000697_NDUFS5_1	promoter	404	517	722
FP020759_NEO1_2	promoter	403	514	630
FP014410_NRP1_2	promoter	403	437	679
FP009798_RRP36_1	promoter	403	509	747
FP008217_ARSK_1	promoter	403	526	848
FP004758_SH3BP4_2	promoter	403	511	676
FP001627_BOLA1_1	promoter	403	539	694
FP024149_TYMS_3	promoter	402	547	794
FP012129_NPM2_1	promoter	402	497	745
FP001910_MSTO1_1	promoter	402	444	662
FP027979_CHEK2_3	promoter	401	403	630
FP024014_C1QTNF1_3	promoter	401	446	634
FP020258_C15orf41_1	promoter	401	517	712
FP019990_IFI27L1_1	promoter	401	522	585
FP019881_NRXN3_3	promoter	401	537	778
FP019739_DCAF5_3	promoter	401	1580	1710
FP017665_SPATS2_2	promoter	401	563	678
FP001192_WDR63_1	promoter	401	616	875
FP028053_SMTN_1	promoter	400	504	630
FP020149_MTA1_2	promoter	400	467	626
FP016624_PRSS23_3	promoter	400	472	559
FP016333_RBM4_2	promoter	400	439	644
FP012550_TPD52_4	promoter	400	732	1006
FP001661_CTSS_2	promoter	400	625	924
FP000192_TARDBP_3	promoter	400	460	700
FP000093_MEGF6_3	promoter	400	430	538
FP026945_DYNLRB1_1	promoter	399	539	795
FP021782_VKORC1_2	promoter	399	462	656
FP017999_SHMT2_3	promoter	399	549	690
FP014756_LDB3_1	promoter	399	454	610
FP005818_ZBTB20_5	promoter	399	682	1052
FP000095_WRAP73_1	promoter	399	506	630
FP023271_DHX58_2	promoter	398	499	591
FP022797_TTC19_2	promoter	398	474	506
FP017467_BCAT1_2	promoter	398	505	646
FP014909_UBTD1_1	promoter	398	436	593
FP012883_TSNARE1_1	promoter	398	376	592
FP007189_GRID2_2	promoter	398	420	621
FP007069_FRAS1_2	promoter	398	468	687
FP006522_PIGX_2	promoter	398	430	515
FP005435_HEMK1_1	promoter	398	381	498
FP028540_CLCN4_3	promoter	397	454	506
FP026084_RASIP1_1	promoter	397	480	677
FP025413_ZNF98_1	promoter	397	474	738
FP020560_CGNL1_1	promoter	397	408	544
FP020433_C15orf48_2	promoter	397	463	659
FP015009_CUEDC2_1	promoter	397	443	585
FP013384_OSTF1_1	promoter	397	449	548
FP019049_LMO7_3	promoter	396	631	855
FP018247_NUDT4_2	promoter	396	437	570
FP008060_GTF2H2C_2	promoter	396	480	564
FP024928_HNRNPM_1	promoter	395	445	567
FP021022_MAN2A2_3	promoter	395	542	671
FP013769_GSN_2	promoter	395	438	474
FP013730_AKNA_3	promoter	395	496	679
FP011917_SLC4A2_3	promoter	395	400	532
FP010954_YAE1D1_1	promoter	395	453	553
FP010450_PCMT1_1	promoter	395	410	610
FP004184_RAPGEF4_4	promoter	395	479	521
FP001571_PDZK1_1	promoter	395	521	769
FP027993_EWSR1_1	promoter	394	491	619
FP022569_ACADVL_1	promoter	394	451	527
FP016147_OTUB1_2	promoter	394	480	664
FP011943_PRKAG2_1	promoter	394	757	1030
FP008339_DMXL1_1	promoter	394	701	908
FP007088_BMP3_1	promoter	394	528	644
FP000586_TSSK3_2	promoter	394	424	516
FP028473_CPT1B_4	promoter	393	452	533
FP026222_SYT3_1	promoter	393	785	1007
FP026083_MAMSTR_1	promoter	393	423	502
FP023407_HEXIM2_1	promoter	393	489	620
FP008002_PDE4D_6	promoter	393	473	566
FP028151_KCTD17_1	promoter	392	438	563
FP027409_DNAJC5_6	promoter	392	449	639
FP025584_ZNF566_2	promoter	392	547	798
FP025299_PIK3R2_9	promoter	392	395	544
FP025041_SWSAP1_1	promoter	392	502	770
FP024588_SHC2_1	promoter	392	447	654
FP022346_DEF8_2	promoter	392	580	717
FP020464_SECISBP2L_1	promoter	392	467	634
FP015433_NAP1L4_2	promoter	392	440	638
FP010389_CITED2_1	promoter	392	408	537
FP004224_HOXD3_1	promoter	392	533	827
FP001592_POLR3GL_2	promoter	392	651	909
FP026504_ZNF470_1	promoter	391	503	699
FP024226_PRELID3A_2	promoter	391	483	621
FP019708_FUT8_3	promoter	391	420	565
FP017943_NABP2_2	promoter	391	533	667
FP006913_CEP135_2	promoter	391	489	646
FP020840_RCN2_2	promoter	390	450	580
FP016939_ABCG4_1	promoter	390	409	536
FP008478_TXNDC15_2	promoter	390	693	960
FP005960_SEC61A1_2	promoter	390	678	917
FP024390_CTIF_1	promoter	389	474	658
FP021298_PAQR4_1	promoter	389	398	588
FP018645_DDX55_1	promoter	389	453	500
FP017621_CCNT1_3	promoter	389	437	574
FP017598_AMIGO2_1	promoter	389	471	539
FP016198_RASGRP2_3	promoter	389	399	474
FP015790_RAG1_4	promoter	389	559	761
FP012539_STMN2_1	promoter	389	529	688
FP012245_EXTL3_1	promoter	389	469	531
FP011701_UBE2H_1	promoter	389	464	585
FP007615_SAP30_2	promoter	389	445	592
FP007417_NDUFC1_1	promoter	389	462	587
FP004360_DNAH7_1	promoter	389	511	661
FP022423_SHPK_1	promoter	388	412	538
FP019707_FUT8_7	promoter	388	664	1043
FP010687_AIMP2_1	promoter	388	553	676
FP003222_CDC42EP3_1	promoter	388	610	883
FP026443_KMT5C_2	promoter	387	493	589
FP018611_ZCCHC8_1	promoter	387	569	717
FP018533_PRKAB1_1	promoter	387	476	625
FP015323_RNH1_2	promoter	387	484	635
FP013481_CENPP_1	promoter	387	410	549
FP007603_MFAP3L_4	promoter	387	705	923
FP005812_QTRT2_1	promoter	387	400	580
FP026982_RBM12_1	promoter	386	471	639
FP025085_ZNF709_1	promoter	386	575	605
FP015753_CD59_4	promoter	386	521	688
FP005218_SNRK_1	promoter	386	427	544
FP004441_ALS2_1	promoter	386	433	596
FP000691_MYCBP_2	promoter	386	411	610
FP022683_CNTROB_2	promoter	385	372	444
FP007399_JADE1_1	promoter	385	488	661
FP001866_EFNA4_2	promoter	385	491	596
FP027834_LZTR1_3	promoter	384	416	579
FP027050_PLCG1_2	promoter	384	439	500
FP005037_TBC1D5_2	promoter	384	486	555
FP022874_B9D1_2	promoter	383	485	613
FP020402_ELL3_1	promoter	383	428	710
FP019530_SAV1_1	promoter	383	437	570
FP018440_ANAPC7_1	promoter	383	521	669
FP012432_RAB2A_1	promoter	383	511	566
FP006760_STIM2_1	promoter	383	480	568
FP004166_TLK1_2	promoter	383	480	541
FP003242_MAP4K3_1	promoter	383	455	654
FP002362_IVNS1ABP_1	promoter	383	450	591
FP028718_BCOR_3	promoter	382	450	697
FP024649_CIRBP_1	promoter	382	429	539
FP022456_SMTNL2_1	promoter	382	385	399
FP017559_ABCD2_2	promoter	382	631	924
FP017246_C1S_1	promoter	382	688	1026
FP015150_RGS10_2	promoter	382	574	908
FP014996_NOLC1_1	promoter	382	467	692
FP009843_SLC29A1_2	promoter	382	420	603
FP007820_DROSHA_1	promoter	382	511	697
FP004980_IQSEC1_3	promoter	382	440	522
FP003993_DARS_1	promoter	382	464	713
FP003400_LGALSL_1	promoter	382	372	559
FP022414_RAP1GAP2_2	promoter	381	414	526
FP020496_DMXL2_2	promoter	381	744	1039
FP013877_SWI5_1	promoter	381	527	647
FP012658_UQCRB_2	promoter	381	471	540
FP010841_HOXA9_2	promoter	381	420	601
FP022177_CHST6_1	promoter	380	441	611
FP017240_PTPN6_1	promoter	380	395	534
FP011837_TCAF1_2	promoter	380	456	523
FP010251_CEP85L_2	promoter	380	493	663
FP006759_STIM2_3	promoter	380	512	644
FP000171_PIK3CD_3	promoter	380	583	795
FP028539_CLCN4_1	promoter	379	534	694
FP026588_SLC27A5_1	promoter	379	439	657
FP025116_DNASE2_1	promoter	379	483	596
FP017650_TUBA1B_1	promoter	379	411	513
